label,text
2,"Hawke ' s film, a boring, pretentious nearly, does ' t tell that the Chelsea Hotel today is populated by whiny, pathetic, starving untalented."
1,"Ugly, ,."
1,Of the most - praised ' ve the quite some.
4,() much Academy.
4,It ' s to Psycho still claws to get inside you stay couple of.
1,"Never having seen the two films the series, I n ' t compare Friday After Next to them, but nothing would the fact what we here a load of left in broiling sun for a three days."
5,Stylish.
3,New. .. it.
4,"Tightly, flashbacks and constant of tension, Miller ' film is one ' s involvingly adult."
5,"Romantic, -."
4,Brings (Bourne ).
4,Its themes separation and betrayal are shoulders above much of ' previous work.
2,' d to find a or odorous ().
1,",, to and."
2,Problematic characters and plot twists '.
3,"Streamlined, 85 - thriller, ` ` Big Trouble ' ' is funny, harmless and as substantial tub of extra butter."
4,Meyjes. .. has some jazzy new revisionist origins of Nazi politics aesthetics.
2,This kind of the big scene is man shot out of a of ice.
4,To please audience - - - - their a coma - like.
3,"What Eric has with Again, ,."
5,"And Cassel have - - tension, while never vocalized, is."
2,", `. '"
4,The.
2,Timing scene.
2,"Ruins every single ' in, , while ' s wreaked, is seriously compromised by that."
4,"An scenario is made fresh an and performances this -, video - shot, debut indie."
2,As easily called ` Under: '. .. a corpse never springs to.
1,"To distasteful to and, Eight Nights is."
4,"Is delivers on the promise of, but it also has a dramatic and emotional that up on the audience."
5,"Performances, stylish and feel help. a moviegoing."
2,"While the film, ' s also uninspired, real talent and wit to elevate it beyond its to the level classic romantic it aspires."
2,"Are bad, wives worse are death in bitter comedy."
2,"Is, no going."
2,"Wretchedly unfunny inane awful - no, ' s the movie I ' ve seen this."
3,"This The, underdog redux."
5,Wonderful -.
2,That.
2,"Give Shapiro, , Bolado for good intentions, there ' here that they n ' t in an hour."
4,Performances four characters.
4,It asks the other than to sit and a of it.
4,"Showcase both the splendor of mountains and actor, film is less on other levels."
1,"No French were during the making of this movie, but were the was through torture an hour a."
3,"There are with this even Oscar n ' t overcome, but it ' s a nice - buddy movie it rock - - rolling."
2,And.
2,Get the that writer and director Burr Steers knows the. .. but sense of humor has to lose - satisfaction associated with the better private.
2,May well one
4,"Is ' cinema, ' s good - and funny."
2,"The problem with the film these ambitions, in, justify a theatrical simulation of II -."
2,.. . see theater.
5,A solidly entertaining / drama that and co - writer Juan José ' reputation United States.
5,Is -.
2,"Broad, ' pretty its own."
3,"70 - year - old has become, from In Praise of, the of bitter old crank who sits behind his light meter and harangues the supposed injustices of the artistic - at - large without that much to correct."
4,"It ' good, hard -, and a but nicely done, alert and -."
1,Is.
3,Scrooge.
4,"Quaint,."
4,"Good have a juicy roles - - there ' s a of in, of them is flat."
3,Its juxtaposition of and stomach - will have on verge either up throwing up.
1,We ' ' Rollerball.
2,Employs an accent I is to be attempt at American sometimes just British.
2,"Easier sit through than most of Jaglom ' s self - conscious gratingly irritating films, ' still, improbability and murky points."
4,"Soderbergh ' digital video and cutting, quick and look at modern movie life."
1,Is.
5,Lead -.
4,"It ' an effort (particularly conspiracy ), and ' s - act the experience."
2,"Like its, which holes enough to pilot entire swim through, the in seem motivated by nothing short of dull, - deadening hangover."
3,Strangeness rote mystical expedience.
3,That.
4,And.
2,A film for the video down.
1,What have emerged as lunacy hands of Allen or Mel (at during their ' heyday) comes as lame and sophomoric in this debut indie.
1,Of 71 minutes three.
5,Many impact.
4,Filmed. .. narrative specifics.
2,"Anyone out tired the whole slo -, double -, - pyrotechnic Hong Kong action?"
2,Sometimes.
4,"- rap, drama never."
2,A.
3,The of film (for obvious reasons) and -.
3,",, , an - kilter, , disturbing."
5,"Is a zings originality, pathos."
2,Cares? ).
2,You recognize Zeus (the from) it you wish you were home that movie instead of in the theater.
2,They is.
5,Admired.
2,( Siegel) co - Lisa and Grace much convention creating the who surround Frankie.
5,"By turns, raucously amusing, uncomfortable, and, , even sexy, Never a heartwarming the genre."
4,Campy Mel '.
5,Of.
5,"Twenty after first, E. T. the most of Hollywood - - the apex of Steven Spielberg ' s."
3,It ' a boom - box of a movie have been ` The Loud and the '. .. to moviegoing audience dominated by young all too calculated.
3,"Directed Dani Kouyate,."
4,"So many bad romances out, this kind movie a shine."
3,-.
3,It - and - miss humour getting good stuff.
5,"Tully is in many ways perfect film: a calm, self - assured portrait small town regret, , duty and appeals to the of a slightly literate filmgoing."
1,"Angst -, engaging."
3,"Though well, especially Ballesta Galan (first - time actor ), / director Achero ' s film is obvious."
3,"The problem ', because plenty of recycle old."
4,"It ' an old story, a lively, sharp interludes a Kiss seem fresh."
4,"( ' s) combination physical and create, unpredictable."
4,A but in.
2,"PC, film from narrative, fairy - tale."
5,joyous
4,Film.
3,Ca ' remember time saw a where I wanted so badly to fail.
2,.. . movie together movies.
2,"Lisa Rinzler ' may lovely, but ' tale itself collapses into an inhalant blackout, just long enough to achieve pretension."
5,Fantastic ().
1,Gaping holes ` sub ' - drag enthusiasm.
3,"The story impossible to follow, but ' a wit to."
2,Of dollars upon project vast need to reap more rewards spiffy technique stylish.
1,"Predictable,."
2,"Falls to relying the very that fervently, a, inarticulate and ultimately disappointing film."
2,"About Girls n ' t, its passages sensitive, secondhand, familiar - - not in way."
4,"Cantet, two - highways, and cafes ' s days"
3,What me of on Spears '.
3,Is.
3,.. . mostly boring a that ' likely.
2,"The screenplay, co - written by Imogen Kimmel, the wit necessary to exploit the the premise, making the proceedings more."
2,".. ., and / 5ths it might come a Xerox machine rather (writer - director) Franc."
2,"With, players ' t have a park."
4,"It ', yet a."
4,' yet another movie actually manages new mix.
3,"Yet another that social groups at, let of other ' s existence."
2,"An,."
1,"Features plotting, performances, action sequences and of the worst dialogue."
2,.. . pretension sharing in it.
1,"an ` Ace ' - off that somehow manages Kevin, Chyna and Parton."
3,",,?"
3,"Almost nothing - - raunchy and graphic may be - - -, outwardly or - spirited."
5,"Overall awe - - and a to get on and, uh, , dude."
5,Dazzling.
2,"The,."
4,"Permeates of, ' funny, autocritique."
5,Compelling.
4,Must end the: the film far year a franchise sequel starring Snipes.
4,"The itself far, offering original take courtroom movies, a few nifty twists that are so crucial the genre first - rate by top - billed star Bruce Willis."
2,' like going to house party defend against ex - girlfriend.
4,"This to profits has a predictably efficient of business notable largely for its overwhelming creepiness, an eagerness to images you had n ' seen, which, in day and age, is of course the."
5,"Hashiguchi covers territory wit originality, that with his fourth feature - - first to in the U. . - - a major director emerging in cinema."
2,A film that plays things so ' n safe play like milquetoast of the week blown for.
2,' disappointing filmmakers a - and cameos a hokey.
4,", the French - ` ` ' ' is characters come first."
3,Run - - -.
3,"The Trinity approaches endeavor with a lack of irony, George ' s documentary, Hell House, reflects - - which for film."
5,Astonishingly skillful moving. .. it could a masterfully made.
2,"The appears as the character, we ourselves longing block of wood to back."
5,"Unexpected authentically are hallmark of this bittersweet, uncommonly movie portrays the of. .. emotional."
2,American Chai an -.
3,Single digits Stuart.
3,Virtual -.
2,"Wrong with,."
1,"Why through a crummy, - hip crime comedy that refers incessantly to old, when could those movies, let seek out a new?"
5,"Serry a fine of capturing of the times, , relating it is happening in America 2002."
3,Were.
4,"Touch generally light the, , credible."
4,"It ' testament De Niro and Michael Caton - Jones by movie ' s end, we characters film, flaws and."
4,' s thought -.
5,".. . suspenseful, works as a on spirituality as well a solid - thriller."
2,Unfunny.
4,Is such dazzlingly - assured directorial that ' to know first.
1,Exercise in every as shabby photography muddy.
3,"It the sheer, selfish, -, bar - scrapping doggedness Leon ' s struggle to face transmute his that the movie a spirited and, despite its construction."
3,"A guilty pleasure, laugh at it."
3,"Blade is as - free movies get, you want to leave date behind for this one, or ' gonna you feel like you owe her - time."
2,Turns -.
2,"Only, ,."
2,"Its, '."
5,Those automatically a - ` ` Scratch ' ' a look.
4,"Incredibly thoughtful, meditative neatly and captures the grief in the of the terrorist."
5,"A extraordinary journalism, a deft poetry."
3,Watch.
2,"his (Nelson ') screenplay some serious - working show of dilemma, have his stage shouting matches it."
4,"This, by, ' s, outdoes spectacle."
2,-.
4,"When and, pieces - - and so, , will you."
2,"Instead of a witty expose and hypocrisy of too much kid - vid, we get an ugly, - lashing out by an adult who ' s apparently been to watch too many videos."
4,( The) a into subculture - bent on expressing. '
2,"Dylan Thomas alive to witness first - time Hawke ' s strained Chelsea Walls, he might have tempted to change poem, ` Do Go Into That Theatre. '"
1,", will have a, but, by then, your are as as peas and n ' t care who winning."
2,"' a theatrical sentiment and woozy quality manner of the, which devastatingly telling impact of utter loss personified in the film ' simple title."
2,New ' The Orchard the ` ' ` classic. '
4,Mile.
2,"Some were for screen, some for the small, and, like: Ecks. Sever, were made palm screen."
4,"Rich performances - - and, actress English - - round out the square edges."
4,"Filmmakers want else than to show us a time, and, way, they."
1,So is worth the price of match that to every of film.
4,"Sitting in the row of the cinema at ' s Harbour, but I sometimes felt as though I the tiny two plane that the giant camera around, sweeping gliding, banking and hovering over some of the most not"
2,To.
4,"In between the icy, the spout dialogue about and ` letting mountain tell what to. '"
3,Enough - look.
2,The end into a mundane '.
4,"When ' s wallowing in hormonal melodrama, ` ` Real Have ' ' sweet, honest, and enjoyable comedy - about young woman who wants many things in life, but fears ' ll become mother before she gets to fulfill her dreams."
3,"If the idea white man arriving foreign to show the is abhorrent to, the Heaven will quite likely be more like hell."
4,Charmer.
4,Humor and.
2,"Movie be (') homage to the Gallic ` tradition, ' in squareness."
2,"By means slam - dunk and sure ultimately disappoint action fans be moved to the edge of their seats by dynamic first act, it still comes off as a touching,."
5,Minor master de. ..
2,"A visionary marvel, but it ' s storytelling."
2,.
3,"Like harmlessly naïve of - ball, fit in during the real NBA ' s -."
4,Baio projects.
3,Name.
5,Gripping.
4,"Simple, poignant leavened humor, ' a film that aspects of."
2,"The criticism, ..."
5,"Maintaining the appearance clinical objectivity, this, but inspiring film ' s."
4,"The, outrageous, , psychologically probing, pure of year from."
1,"( Less a) an appalling, .. . so rotten in every single facet of you ' want to crawl up your * * * in."
4,Murderous Maids pulls its depiction of the Papin sister and events that their notorious rise infamy. ..
3,Kaufman and huge risks to ponder the whole of - - our as beings passion in our lives and the one feels when missing.
4,"Like title, this Nicholas Nickleby in reduced - - and, like hero, it remains, through in the end."
4,() oes n ' t bother being as cloying preachy as equivalent evangelical Christian - - filmmakers know that audience will be the.
2,"I sympathize with the plight, but ' t do very job conveying issue at hand."
4,Paints lived state quiet.
3,Best can be said that it does have few cute.
3,It ' s lazy for a movie to solving one trying the.
5,It ' by splendid performances an honored screen veteran and transform themselves into believable mother / pair.
4,"' s screen one thing that in the midst a mushy, of why men leave their."
3,"Its title, standard - Tinseltown assembly line."
4,Emotions are and will strike a with ' had.
1,In just such that you ' d swear their feces you.
1,Skip this turd and pick your nose you ' out latter.
2,".. . and potential, State Property does n ' t inspiring insightful."
3,The moments creative lost the of.
1,An.
5,Terrifically -.
2,"After a while, Hoffman ' and, his for tearing up - - things that seem real in small - - annoying and artificial."
5,"The hard - to - and absolutely between the - to - earth Bullock the to be sensational, everything meshes this elegant entertainment."
2,Labours.
5,That rara: on.
2,"Waterlogged of ` Fatal Attraction ' for teeny -. .. sad, potboiler that wastes talents its attractive young."
3,Title the most you '.
4,"Angel presents events from perspective Christelle, and the film with sensibility a fairytale."
1,I.
2,"Off a misdemeanor, a, fire."
2,Sayles. .. once.
3,Follow - so similar 1953 Disney that makes one long a Peter.
4,Producer John Penotti surveyed students. .. back with the that ` ` wanted to see something that did ' t talk them. ' '
1,This farce in tired encumbers itself with. .. have no the.
2,"By getting up in the eccentricities of many the characters, found myself confused it time to get to the of movie."
5,"Honest, ,,."
5,",, and to."
2,Sleep - thriller with twist that everyone the characters coming a mile away.
2,", ` ' ' `. '"
5,"',."
2,Allen.
5,"( ),."
3,-.
3,.. ..
1,".. . ' the subject that defeated the. .. It was the unfulfilling, incongruous, ` ` second, did I something? ' '"
1,"This is one the, and - natured Christmas pics a Hollywood studio."
3,Spielberg is the director not to invite gawk applaud special.
5,Mesmerizing to.
3,Comedy.
2,Should.
5,"Kingsley truly, kind."
2,' a.
1,About?
3,"Tony Gayton ' s script ' t give us anything we have n ' t seen before, director D. . Caruso ' visual and Kilmer ' s absorbing increase the gravitational."
2,"This animated feature, a, , in -."
2,Ca ' make up its whether a gangster or an art.
2,"For of and, is precious little."
4,Xiaoshuai this intricately structured and well - realized drama presents a of urban class warfare that young men.
3,"Into the usual, , Japanese jokes."
2,"Narrator other characters to convince us transfigures Esther, but she ' s never seen speaking on stage; one feels cheated, seems remain an dullard."
3,Wonder ' ` `. ' '
3,"It ' some pretentious eye - it ' t grab, there ' s stuff here to like."
2,".. . the humor aspects of ` Jason ' I had, about the film tanks."
3,", - budget must be quirky bleak, a ending no cinematic."
1,The feel of -.
1,"An unremittingly look at, listen, think about, it is quite possibly the sturdiest example yet why DV revolution has of making a film."
5,Brian ' s handsome widescreen photography and ' this fairly parochial something rather special.
4,"The ' s shallow, but you ' never seen like you see harrowing surf shots."
5,' top bottom.
5,Amari dressed this little in package privileged and performances.
4,Predictable
2,"Coupling disgracefully flailing bodily movements for, awkwardly paced opera - ish story."
1,"McConaughey, , control screen with swaggering - - top lunacy."
4,"A powerful, inflammatory about that dares question an ancient, hatred that, comfortable."
5,"Charming, - New life rewards."
4,'.
4,But.
4,"Fine, interesting, a ending."
1,` ' a good movie.
2,"All movie long, City by the swings from one approach to the, but in end, it stays in formula - - which is waste De Niro, the good the cast."
5,An engrossing of whose engaging and style him a truly - -.
4,Absolutely '.
2,Starts off a satisfying flck becomes increasingly it races.
2,Imponderably -.
4,"Is,."
2,All to.
3,Gets.
2,"Does n ' t flinch its, namely, is a kind of perpetual."
4,Enjoyable.
1,There ' decent the and not one.
3,"Carlen ' s full of unhappy, - characters."
4,Complex psychological drama returns ' s decades away.
2,Surprises.
4,"Film has an infectious and we ' re by ' that all life on that place, that time and."
4,Movies like - d ' oeuvre; this.
4,"A real - pleaser that chord with anyone who ' ever waited in doctor ' s, emergency, hospital bed or insurance."
5,Has that rare quality being to living. ..
4,", maladjusted downward."
3,"Ends mostly about ravishing, eye - filling, - screen and Joan ' s wacky decision to by her man, no matter how many he demonstrates ' s a disloyal satyr."
4,",. .. ,."
3,"Film is darkly, with Herrmann suggesting sadness and ' avuncular."
1,"Aside the fact that the film idiotically the website feardotcom. com hammy performance from poor Rea, the film gets added disdain the fact that nearly to look at or understand."
2,' s a when.
4,"A, that character study and symbolic the huge economic changes sweeping modern."
5,"The comedy I ' ve seen since Cho ' film, ' m One That I Want, 2000."
4,"In The, Polanski is saying he has long, the roots of own preoccupations and obsessions, and he allows nothing in way."
2,".. ., Jackie, fumbles vital."
4,"once in a, a movie will along that me annoying specimen of that I dread encountering the most - The"
4,"Although American movies tend to familiar, every while arrives from margin that gives a chance to learn, to grow, to travel."
4,It moviegoing pleasures tiny events that person who has lived her life - asleep suddenly up and take.
4,-.
4,The 2 proves a more streamlined and encounter the ever have to.
4,Insightful
4,"All its failed, the Ya - Ya nurturing, in a, dithering."
4,"By terrific Abbass, Satin shows that idea of women ' s self - actualization divides."
2,"() tends place most of the and material in italics than trust audience ' intelligence, he an sense of brusqueness."
3,"You really to salute writer - director Haneke (he adapted Jelinek ' s) for a film n ' t nearly as graphic but much, shocking and to watch."
2,"We poignancy against farce, thoughtful dialogue elbowed aside by - liners, and that incorporates for no apparent reason, maybe, it looks neat."
3,"For 95 hilarious minutes, (Cho) riffs on the diciness of, on straight personal, on how men would act periods, on the perils a certain outré sexual practice."
3,"Ultimately, the Day seems be sexual life ' stasis."
5,Trusts.
4,"The structure is simple, its way, - Proof Fence is a quest story grand The."
5,"Funny, visually engrossing, never, movie about the we culture."
3,SANDLER!
4,"The film is filled with about the general absurdity modern life as through eyes outsiders, deftly manages to avoid many of the condescending stereotypes plague films with the mentally ill."
2,Story.
4,"By ' nuanced and enthusiasm, cast a lot fun with."
4,"You ' re as listening movies as you are them, and the slow parade of frailty you, then ' re the film."
3,"A - minute, most time."
2,Times Focus feels so you as well telescope.
4,Slow.
1,"A summary the plot does n ' t quite do the movie, that comes through all painfully the."
2,Characters.
1,"More by intellect,."
3,"Admit,."
1,"No doubt fancies himself something of a Selby Jr. , but is n ' t an ounce honest in script; it ' s simply unrelentingly exploitative."
4,"Lovely and is ', to women, likely is."
1,"A, '."
2,Formulaic Stallone '.
4,"And, an cartoon ' enough for older but scary for the school - age crowd."
2,"Aims present at one man ' downfall, brought lack self - awareness."
4,"Rather little cult item: ' entertainment, superhero, Japanese."
3,"Halloween: is n ' t, but is ' t nearly as have been."
2,"Clearly well -, cross - soap painfully."
4,Is '.
4,"While ' does n ' effect these deaths on hip - hop culture, succeeds as a powerful look at a failure of our justice."
3,Would better -.
3,"With ' s strong effort, little to effectively Lear ' s - breakdown."
5,About Oscar Julianne year - should all.
5,"Well -, -, moodiness,."
4,"Witty,."
1,"Are cheesy, action, and tired about."
5,"The ' s Club, ruthless in placid way, finds one most conservative and hidebound movie - and gives it, relevance, new reality."
5,"Combines comedy, old - fashioned atmospherics, genuine heart to create a that ' s not merely about kicking undead * * *, about dealing regret, ultimately, finding."
4,Invincible alive
2,"The film n ' t really about who die, cares about how Ryan meets his future and makes his start the CIA."
3,"In ways, reminiscent ' Unforgiven which also utilized scintillating force of its actors to menace its sparse."
4,", enough flourishes and - outs to."
4,- -.
2,Blue is and boring n ' t close to being the - burningly bad it promised be.
2,plays unbalanced of combat almost domestic are Hollywood.
4,Formula.
3,Thing sure: This movie you lot Lily Chou - Chou.
2,"Film (), few and."
5,Damn deeply pertinent.
2,"Lucas in fact closer desire the, , sci - fi serials the ' 30s and ' 40s."
1,Ludicrous.
5,",."
2,"They under, throw out, electrocute and dismember victims in."
5,"Warm,."
4,"Not only a reminder how to make, but also how."
2,They ought in tepid genre offering.
4,Yet last ' bloated fest The Returns.
2,Screenplay weight.
4,A mischievous visual ` ' a very good (not ).
2,"It ' s hard to care a film that as epic tragedy the plight callow rich is forced to between his beautiful, self - 22 - year - girlfriend and an equally beautiful, self - satisfied - year - old mistress."
3,AIDS are scenery.
4,"What is left with, even after most awful acts, is overwhelming that feels as if made into your very bloodstream."
5,"Film,."
3,'.
4,Poetry ' - world charm before everything.
4,"Scope of Silberstein family we to their, full strength, warmth vitality.."
5,Engrossing.
3,"By the we learn that ' Is is bit as awful Borchardt ' Coven, we can enjoy it."
5,Actor.
1,.. . hokey of.
2,Problem with movies about a to.
2,' - much time to.
2,It ' s.
4,Story about intelligent deals with first seriously.
4,"Portrait, and negativity a rare treat shows of digital filmmaking."
4,Production.
4,"A, ,."
4,Film the audience - - by.
2,Appeal will and tourists.
2,Off.
2,"Its dogged Hollywood naturalism and of characters toward, is nothing a - sweet."
2,"' s style journalism at, and even with interest in the subject grow impatient."
2,"The Importance of for occasional smiles and, it n ' t give us a reason to be in theater beyond Wilde ' s wit and the actors '."
4,"Body you places have n ', also places."
5,"A fine, , - rated family, mainly at little kids but with plenty of keep grown - ups their seats."
4,"No, it ' s single - minded as John ' s original, ' s sure lot smarter unnerving than."
2,Story nice the the back - is a little tired.
2,Can sustain energy level the ' s city into conclusion '
4,"You ' right B - frame mind, just the pants off you."
3,Gambling throwing game money is ' t new plot - - in fact Toback himself used it.
2,"To honestly the flaws inherent how aid is made available to workers, more or portrayal both sides needed."
3,Fast '
3,Thing - - -.
2,"Like, has expiration."
1,This - oriented is so that I caught the stuck my trying sneak out theater
1,".. .,."
1,Real.
1,What ultimately makes disappointment its.
5,"Rude, scarily, sorrowfully sympathetic the damage it surveys, the film - perfect."
4,Really surprises about - quality.
5,"No. ,."
1,Humorless.
1,"Script ' is,."
4,"Script,."
4,Daughter its little and a
4,Director Roger just enough romantic.
3,What ' the thing can about vehicle?
5,Poignant.
5,' - good about can.
2,Mistaken - identity picture - referential that is a.
5,'
2,"I think it, ' I think, therefore better to rush the theatre one. '"
2,Pool.
1,"Unfortunately, Kapur. . W. ' s to the sensibilities a young, a decision that ` ` Four Feathers ' ' bare."
2,"The Enigma is how a rich historical, so first - rate talent. .. such a flat, picture."
2,",, drama, , - - all irrelevant the seeing King."
2,"Dark - as - that frequently veers corny sentimentality, probably not after a of treatment."
5,'.
1,"Gangs New York an unapologetic mess, only grace is by just up."
4,"Knows, but."
5,Audiard successfully suspense a that compelling.
2,"Carrying this wafer - thin movie on nimble, Chan through writing, direction and timing a that, ` If I positive, maybe I can channel one of my pictures, Master. '"
2,"' s a to people sit still for two and watching a character, especially when in as and impassive a manner as ' s."
5,"Thanks to Scott ' s charismatic ' s, Roger is of most compelling variations the Company of Men."
4,Intelligent thriller - school.
5,Backstage -.
5,"A, the of New York ' s and a expression of the grief shared by the at their."
4,Her as she to accommodate to fit in gain the unconditional love she.
3,"The action well - done. .. yet story, and comedy too ever."
3,"With not a of help from (proficient, but ), (Testud) acts with of young Bette."
2,"The title a Jeopardy question, the be ` ` Seagal come these? ' '"
5,Produced.
3,"The actresses may worked a back story portray so convincingly, but do n ' t get enough of that background for to be involving as rather than types."
5,"A on first, more,."
4,"The stars may be college kids, but the subject matter is as adult get: the temptations of flesh unleashed a slightly, overtly determined young woman and a one - night swim into ocean trouble."
1,'. ..
4,A fascinating and frustration that the and emotional tensions of Papin sisters.
1,More can a college comedy ' audience has n ' t graduated school?
2,"Fans Merchant ' s, suspect, would hard time through this."
3,It.
2,"' left with a that tries to us, all the wrong moments."
4,"You watch, get adrenaline like ' lowered your entertainment standards."
3,?
4,To - - accurately and alienation that the self - destructiveness young.
2,"All, he took three of, of and them into a 90 - minute movie five hours long."
2,Why deem?
2,"If ', might trying to Brussels."
4,"The Four Feathers definitely horse, go knowing that, might have in cinematic."
2,Movie. .. does ' to bad it is.
2,"' War seems to want to character, but n ' which character."
5,And.
1,Derailed by writing and possibly also by some that extensive post - to aim film at young in the their first full of.
2,The actors be recite this dialogue with.
2,But.
3,"One those staggeringly well -, joylessly extravagant keep whooshing from one visual next, ,."
3,Difficult but film that bites off chew by the massacre of Armenians in 1915 some difficult the present.
4,Rodriguez does a style - - casting excellent Latin of all ages - - trend.
5,` ` Movie ' ' sweet.
2,"Writer - Walter Hill and co - create characters out the obvious, but up them as punching bags."
4,"Winds being both and narcissistic, achieving some insight that high - films candy - coat pat, precious circumstances beautiful stars."
4,"Thirteen Conversations Thing lays out a narrative puzzle that stories, , like, elliptically back where it began."
2,' thinks is.
1,.
2,Low -.
4,Better ' -.
1,Superficial.
4,"Touches smartly wistfully number themes, not the that marginal members of society. .. from a helping hand a friendly kick in the pants."
1,Incoherent that ' rarely could have been.
3,' s Goodfellas -.
1,Dumb.
3,"This is n ' genre, of a his gun, but amiably idiosyncratic."
5,Well.
4,"It really is a that n ' t opportunity, `. '"
1,"The film ' of personality permeates all - - from the movie - esque, affected child acting to dullest ever."
3,"Sweetest, romantic tendencies, may be a mess in lot."
4,Offers.
2,"Stagey, - - - -."
4,"Sweet is ' going to any, but this date - night definitely win hearts."
4,Baby - faced as this man demons within.
2,"It ' clear Wild, was shot two ago, gathering dust on '."
5,"Addition to gluing the of seat, Changing is of, imagination and insight."
2,- -.
1,It shows some studios firmly that people have the to think and forgive any product as as there ' little girl - on - action.
1,"Would - ` the Generation ' is one, dumb movie."
2,"Overstylized, ,,."
4,Fresnadillo has something to about the in which extravagant can our throw off the of good.
4,Compelling last ' s.
2,Script by Vincent. .. . too ingredients into.
5,"Dark,."
5,A.
5,Is ' s most storytellers.
1,"Crossroads like a teenybopper Ed film, with scandalous innuendo the - strung."
4,Those ` plex predisposed to.
4,"It ' so borders on facile, but keeping film from - shot is crack."
1,For!
2,' '.
2,"A fresh infusion of, promise nor so much as thinking."
4,"Huppert ' s show steal and she makes a meal of, channeling Kathy ' s as repressed mother on Public just as Women ' s Augustine."
2,"The,."
2,Is.
3,Women ' answers.
4,One you to credit: The message of the is with the messages in company ' s previous work.
5,",, , and, finally, achingly, Bartleby a,."
4,"Penetrating, potent exploration sanctimony, -, - -."
1,"Her fans walked out words ` ` ' ' ` ` terrible, ' ' but had so fun dissing the film that ' mind the cost."
2,",."
1,Problem is that it is that him to mediocre.
4,Once a testament to the calling education a demonstration of knowledge.
5,"' real, it the hearts won - - and still, later."
1,"As gamely the movie tries to sense of title character, there remains a huge gap between the film ' creepy, clean - cut Dahmer (Renner) and fiendish acts amount of psychologizing can."
2,The reason you should this is you have a case and half to blow.
2,"The movie with in which most of the characters forget their lines just utter ` uhhh, ' which is better of."
4,"Feels a ambition, place a sweetness, clarity and emotional openness that the classics of early neorealism."
4,"For brooding quality, and ultimately unpredictable, ensemble."
5,Raimi and team ' have in story of - Man to the big screen.
1,"Be forewarned, if ' depressed about this, you just up to drown yourself in a lake."
1,".. . holes so and obvious marching well be stomping through clown clothes, playing college football fight song untuned instruments."
2,Perhaps the writer - Davis ' s kitsch hard.
3,N ' hate Padre Amaro ' -.
4,A fresh and look legacy.
2,"I was this movie until it veered far into Exxon zone, left behind the looking for a ticket realism."
4,Clever script energy the familiar topic of.
2,"If them this ` ' their resumes the, that ' be much than anything the film. .."
5,Shocking.
4,Is.
4,"If ' re content with a clever - to have as it doles pieces of the famous ' s life, Eisenstein delivers."
5,Is.
3,"Are, ' stories ably and."
