label,text
4,Comes off as strangely kingdom a more than wild mild.
4,Engrossing a and gentle study. character
2,Much not so farcical sour. as
1,"Frustrating a ` tweener ' - too -, slick contrived exploitative and for the houses art and cynical too, small decadent and for the. malls"
4,"It ' s setup a easy so it borders facile on, but keeping the film cheap from - mediocrity is shot crack its. cast"
2,"The even finest chef ca n ' t a make hotdog into more anything than hotdog a, and De Robert Niro ca n ' make t this anything movie a more than trashy cop comedy buddy."
2,Stereotype not a nor is a cliché omitted unsaid. left
5,"Thoughtful a reverent, of portrait is what essentially subculture a, with its rules own regarding love and family, governance hierarchy. and"
4,It s ' experience an in understanding a unique that is culture with presented appeal universal.
5,Has jones a tackled meaty subject drawn engaging peppering and characters the while with pages zingers memorable.
4,".. . spiced humor with (' I speak fluent flatula, ' advises after Denlopp rather a, er, bubbly with exchange an alien deckhand) and updatings witty (' Silver parrot s has with been replaced Morph a, cute alien creature who mimics everyone and everything around )"
2,Any attempts nuance at capable by given the is out cast drowned by director Jon ' Purdy s sap sledgehammer.
1,"Desperately it wants to be a wacky screwball, , comedy the but most screwy here thing is how so talented many were people convinced waste their time to."
2,"Any not of that us should be complaining a when clocks film in 90 minutes around these days, but the plotting leaves here lot a be to desired."
4,"You if into are, splatter movies will then you have probably good a reasonably time with Salton The Sea."
2,"Often in a demented way good but, it is an film uneven for the most. part"
2,"Not certainly good a, movie it but n was t ' horrible either."
2,This remake of Lina Wertmuller ' 1975 s eroti - comedy just might be husband the biggest - and - wife since John disaster Bo and Derek the made ridiculous Bolero.
3,"Part comedy part, drama, the movie up accomplishing winds in neither full, leaves and us feeling amused touched and by several and moments ideas, but dissatisfied nevertheless the with movie as a whole."
2,"Small a fortune in salaries and stunt cars might been have saved the director if, Tom Dey, spliced had together bits and pieces of Midnight Run Hours and 48 (and, that for matter, Shrek )."
2,Grant ' is t n Cary and is Bullock n ' Katherine. t
4,"Draws an goldbacher on elegant visual sense and a talent for easy, seductive pacing. .. but and writing she partner Coriat Laurence do n ' manage t an assured equally narrative coinage."
4,One of transforms (' Shakespeare s deepest) tragedies a into comedy new smart.
2,Film the too lapses often into and sentiment sugary withholds on the delivery mell pell - pyrotechnics its punchy promises style.
2,"Instead of panoramic, sweep gives Kapur episodic, us the choppiness story undermining ' s emotional thrust."
4,Still yet the is here act charming.
5,"Visually imaginative, thematically instructive and delightful, takes thoroughly it us a on roller - coaster innocence ride from to experience a without even hint of that kiddie typical - flick sentimentality."
4,"Touch a though too Arthouse 101 its in symbolism poetic Heaven, to proves be a of good match the sensibilities of two. directors"
4,"Sounds sick it twisted, but and the miracle of Shainberg s ' film is that truly it romance is"
3,"Is this mostly well - constructed fluff, it which all is seems intended to. be"
3,"Is there one surefire way to get a nomination for best a - foreign - film Oscar: Make a movie about whimsical folk who learn a, life nonchallenging - affirming lesson while walking around a foreign city stunning architecture with."
2,It is too just bad the film ' story s not does live up to its. style
2,", it looks good it is but empty essentially."
3,A scattered well - made but emotionally film whose hero his gives only heart the to dog.
4,Kosminsky. . enough. puts into salt wounds of the the self tortured and - conscious material to make it. sting
4,"Peppering this urban study with references to Norwegian, folktales Villeneuve in creates a Maelstrom world the where is bizarre credible the and real turns magical."
4,Film is the narrated delicately Martin Landau by and directed sensitivity with and skill Dana by Janklowicz Mann -.
2,Road - and inconsequential buddy -. pic
1,"The movie is comprehension silly beyond, even and it if were n ' t, silly it would still beyond be comprehension."
2,Film the s ' tone and off pacing from are get almost the - go.
4,"As fascinating chilling and Philippe as ' Mora s modern - Hitler, study and Snide. Prejudice"
2,What ' infuriating s Full about is Frontal ' that too it s close to life real sense to make.
5,An engrossing portrait a of man whose manner and engaging style flamboyant him a made larger truly than - character - life.
1,' s it Pauly Shore. awful
2,"aimless as arduous in, ,. and arbitrary"
2,Legged eight wo Freaks n ' t the join pantheon of monster great / science flicks fiction we that have come to love. ..
5,"Smart a, provocative drama that does nearly the impossible: It under the gets skin of man a we know only an as evil, lunatic monstrous."
2,"If even Spears Britney cute is really her, really is movie bad."
4,A scores for few doing points it what with does dedicated and a good - hearted professionalism.
4,An engrossing Iranian about film teachers two itinerant and some desolate and lost people they encounter in a place where war has savaged the lives of and liberties the poor and the dispossessed.
3,"While certain, cues the like happy music, suggest this that movie is supposed to our warm hearts, Jeong - Hyang Lee s ' film just is likely as blacken to that organ with cold vengefulness."
2,An insufferable impenetrable pseudo and ball of - philosophic twaddle.
2,A dull beautifully shot and ankle but - ` epic deep. '
1,"Uncomfortable movie an, and suffocating almost sometimes senseless The, Grey Zone a does have center though, one a morbid."
4,"I like all four of the lead actors a and lot they manage to a squeeze few laughs out of the, material but they re ' treading water at best in this forgettable effort."
2,"It winds up many moving in directions as it searches vainly (I, think) something for say fresh. to"
4,Probably best the Christianity for case since Chesterton. and Lewis
5,"As as usually averse am I feel to -, good follow - - your dream Hollywood, this fantasies one got me to."
2,It possible has ever been to Williams say has inhabited truly that a character?
5,Is this fascinating because a there film no clear is - hero cut and all no - villain out.
3,"It ' packed s to bursting with and incident, with scores of characters some, , fictional some history from."
1,"I ' m not sure which half of Dragonfly is worse: The where part nothing ' s happening, the or part something s where happening ', it but ' stupid s."
4,"' fun it s, but it ' real a howler s."
4,"Before even it builds to up its insanely ballroom staged, scene in which 3000 actors appear full in regalia, ' it waltzed into s the itself art film pantheon."
2,"Acceptable an to way pass a little an over hour with ages moviegoers 8 - 10, but it ' s unlikely to anything more inspire than a visit to McDonald ', s let alone some street savvy activism."
4,Featherweight romantic comedy a few has nice twists in a plot standard the and charisma of and Hugh Grant Bullock. Sandra
4,- good cornball. naturedly sequel
4,"Ayurveda if can help us a to return sane eating regimen of sleeping, stress and - reducing it contemplation, is clearly a good thing."
1,All these developments and challenges facing Santa down weigh the plot so that heavily they drain the all film of its energy strain and needlessly. credibility
4,Tour a de drama about the force astonishingly pivotal of role in imagination the soulful of two development rowdy teenagers.
5,Wilco a band is with phenomenal such an story engrossing that will the capture minds hearts and many of.
2,"( and Bledel Jackson) seem to picked have been their not acting for chops, but for looks their and appeal to the pre - teen crowd."
4,As John robert Burke The in Monster horns and the steals. show
5,"Wondrous the story most in years love, it is great film a."
4,"The on surface a silly comedy, Scotland, PA would forgettable be if it n ' were t adaptation such a clever of bard the ' s tragic play."
2,.. very. contains laughs even few. and less surprises
4,Locations the go from desert to stark gorgeous beaches.
2,"Movie all long, by City the swings Sea from one approach to the other but, end in the, it stays in - formula - which is a waste De of Niro, McDormand and the other good actors cast in the."
2,"Perhaps celebration a better these unfairly of dismissed heroes would be film that a is ' n t this painfully, forced false and fabricated."
4,A comedy operates romantic the that rules by of own its self contained - universe.
5,The wanton slipperiness of Corpus * and amiable its and jerking of reshaping physical and time space make would it a great watch piece to with kids and to use introduce video as. art
2,", a relentless empty bombastic and II ultimately War World flick action."
1,"Journalistically dubious often, inept lethally dull and."
1,"If does n that t ' clue in that you something s ' horribly wrong, will. nothing"
1,It makes Elizabeth even seem Hurley. graceless and ugly
1,"Precious my Star new movie Wars lumbering a is drag, wheezy. .."
2,Spends abandon 90 minutes trying out figure whether not or some cocky pseudo - intentionally intellectual kid college has left or was killed.
4,"Clint Eastwood s ' Blood Work is a lot like a well - made & PB J sandwich: , familiar fairly uneventful and boasting no surprises - real - still but tasty and quite inviting all the same."
4,Translating complex characters from the novels to screen big an is impossible task but they are true to the essence of it what is to be Ya Ya -.
4,"Its like bizarre irrigates heroine, it souls. our"
1,"Of no burning amount, stabbing blasting, , shooting and can hide script a weak."
4,' there to plenty s - enjoy in - no part to thanks small Lau.
1,"There must be an audience that the enjoys Friday series but, I would n ' t be interested in any knowing of personally them."
1,".. . a plotline that ' s as lumpy two day as - old porridge. .. the filmmakers ' paws, to sad say, were over this all ` ` un bear - - ' able ' project!"
1,"There are cheesy backdrops ridiculous, sequences action, and many jokes tired about heels men. in"
2,Is the film flat.
2,' chan stunts s are limited and embellished so by editing that there s ' really of not a much sense action of action or even - comedy.
2,"We have jostling poignancy farce against, elbowed thoughtful dialogue aside one by - liners, and a visual style that rotoscope incorporates animation no for apparent reason except, , maybe it that neat looks."
2,"All with the sympathy empathy, fogging and pity up the. screen. . His Secret Life enters the land of unintentional and tiresome melodrama triangles love."
5,"Of all Garcia best is, portrays perfectly who the of desperation a very man. insecure"
4,"Film a epic of scale with an intimate feeling a, of saga ups and the downs friendships. of"
2,"For all the spend time with we these people, we really never inside get of. them"
2,"If you and appreciate the one - sided theme Lawrence to ' s over - indulgent tirade, then knock out yourself and enjoy the big screen that postcard is a self - Martin glorified Lawrence lovefest."
1,A jackass is vulgar and looking cheap - of version Candid staged the Camera for de Marquis Sade. set
3,It ' s obvious Je (- Gyu is) trying for poetry; what gets he has all the instead of lyricism a limerick scrawled a in restroom public.
5,And. serious thoughtful
3,The affair whole is as as predictable be can.
3,Confines shtick dolman himself to and sentimentality - - one the and bald other the. sloppy
1,"Unfunny with comedy a lot of set static ups, not movement much camera, and of most scenes the place indoors in take formal settings with motionless. characters"
3,"Examines explosive its subject as matter nonjudgmentally Wiseman as ' s previous studies of inner - city high schools hospitals, courts, welfare and centers."
4,"Sweet a, sermon about tender 12 a year - - old Welsh boy curious more about God girls than, who believing learns that in does something matter."
5,Deliciously nonsensical a about a coming comedy city apart at its seams.
4,"In fact, better. even"
2,Cliche no the treatment perfervid escapes gang of called warfare Wild ces.
4,"Treatment in its of dehumanizing the ego and - destroying process of unemployment Time, Out offers an exploration that is accurate more anything than I have seen an in American film."
1,Is this baaaaaaaaad movie one.
3,The Lady and the Eric Duke is Rohmer s ' economical antidote to the drama costume bloated
3,Some stunning - visuals and - boring some. staggeringly cinema
4,"To others, it will remind that them Hong action Kong is cinema alive and kicking still."
3,Than maudlin sharp more.
2,"You whenever think you ' ve seen end the of the movie, we to cut a scene new, which appears also to the be end."
3,DeMeo talent is not without; just he material needs better.
3,"Is Break lucky inoffensive perfectly harmless and, it but ' drab s also. and inert"
4,( Rises) its oh above - so - Hollywood rejiggering its and direction conventional to give the soul film a an sense and of unabashed good old - fashioned escapism.
2,"Brian director Levant, who strays never far from roots sitcom his, skates blithely one from situation implausible to another, only pausing to tie up loose ends with more bows than you ' find ll on a poodle French."
5,"your and reward a be will, thoughtful emotional movie. experience"
4,Wild a ride juiced and with enough excitement energy at for least films. three
5,"A much better documentary - - revealing more, more more and emotional surprising - - its than pedestrian title English believe would have you."
1,"No, it ' s the of repetition said, behavior and Children of so the is Century more love mindless mad than, grating more and anything boring than else."
5,There ' s so much to look Metropolis at in hate you tear to away eyes your from images the enough long to read subtitles the.
4,' a it rare on s an window artistic collaboration.
2,"To claims the bad sort from good guys, the is which its essential problem."
2,( Seagal ' s attempt) strenuous a at in change could very expression well this clinch year him ' Razzie s.
4,Some about remarkable achival film how Shanghai (of all served places) who Jews Holocaust escaped the.
2,"There ' delightfully s a movie quirky to be from made curling, but Brooms is n ' t it."
2,"Impostor deviously though adopts guise the a of modern motion, it picture a too is bomb."
4,Breathes foster life into a roll that could have otherwise bland been and run of the mill.
5,"Warm this and gentle comedy romantic has interesting characters enough to fill several, movies and its ample charms win should over most the hard hearted - cynics."
2,Thing about the troubling Clockstoppers is it that n does ' make any t sense.
4,We and do n t ' our a avert for eyes. moment
4,Bring the sequel on.
2,Are lives textbook these quiet of desperation.
3,Dopey a movie clothed in hipness layers excess of.
3,A good presents case failing while to provide reason a for us to care the beyond basic very dictums human decency of.
4,"Despite title its, - Punch is Drunk Love never handed heavy -."
4,", ambitious unsettling that psychodrama full takes chilling, advantage rough of its - around - the - edges, low -. budget constraints"
4,A small movie a with big heart.
5,"Direction the and art are gorgeous costumes finely and detailed, and Kurys direction ' and is insightful clever."
2,Nights feels more like TV a quickie special than a feature film. . It. s ' a not even special TV you ' bother d watching past second commercial the break.
2,Takes family togetherness a back to inter seat - family rivalry and workplace ambition. .. subplots whole no explanation have even or plot relevance.
2,' demme suspense s loose kills approach the.
3,The weakest of four the books Harry has been Potter transformed the into of stronger two the films thinnest by the of margins.
2,Almost it feels as movie if is the more interested than in entertaining itself amusing in us.
2,"Opens as promising as any war / adventure you film ' ll see ever a and dissolves into routine courtroom drama, better for suited movie a titled ` `: Glory Soldier A ' s. Story ' '"
2,"Tumult throughout all, the comes a to mind question: why is So this so boring?"
3,"Violent a initiation for rite the audience, as much as for it is Angelique, the (opening) guarantees dance Karmen s ' enthronement among cinema the ' s women memorable."
5,"All effective aspects in its Margarita, Happy Hour represents auspicious an feature debut for Chaiken."
2,Wannabe a comedy of manners about brainy a - prep school with kid Mrs a. Robinson founders on complex own its - preciousness - and its squanders beautiful women.
2,Wears its it heart the sleeve on its of Hawaiian gaudy shirt.
1,"- a rip twice off removed, modeled after (Seagal s ') copycat Under earlier, Siege referred sometimes to as Die on Hard a. boat"
2,"Well - intentioned it though may be, its soap - opera tales morality have antiseptic the, feel preprogrammed of after an - special school."
2,Winds up feeling lots like other of quirky movies that try score points to hipness young. with adults
5,And are diggs Lathan among chief the reasons Brown such Sugar is sweet a and film sexy.
4,Such rarely does high profile - talent serve literate. such material
3,"Granddad of Le Nouvelle Vague, - Jean Luc Godard continues baffle to faithful the his with hide of games - and seek -."
2,One - simplistic sided documentary a explanations offers complex to very. situation
2,"Admitted an egomaniac, Evans is no Hollywood, villain and this yet grating showcase makes almost you wish he ' d the gone way of Simpson Don."
3,"Ong chooses to Ah Na present s ' as life a slight, weightless fairy tale, most unpleasant whose details seem to melt in away face the of character the ' s blank - faced. optimism"
2,"Austin powers Goldmember is in cinematic a car, wreck a catastrophic tastelessness collision of and gall that nevertheless leave will fans clamoring for another. ride"
1,I minute hated every. of it
5,"As gory as the scenes of torture self - and be mutilation may, they pitted are against shimmering that cinematography the lends the setting beauty ethereal of an landscape Asian painting."
3,Emphasizes tian isolation the these of confining by characters Liyan color to backyard ' s.
3,"( takes Taylor) a us ride on ' that consistently s, easy surprising to watch - - but, oh so, dumb."
2,"Her though fans will have assuredly their bones tickled funny others, find will humor their seeking - best dollars elsewhere spent."
4,Will I be.
1,Idea this lost has originality its. .. and star appears neither excited very at what was basically rehashing a one joke - picture.
3,"' there no s just in currency deriding James for being a Bond clichéd doddering, , misogynistic boy ' s club."
4,"Re the - of release Ron ' Howard s 13 Apollo in IMAX format absolutely the proves that really, really, really good things come can enormous in packages."
1,Sloughs one s one ' way through the mire of this thriller psychological alleged search in of or purpose even a plot.
3,"An taken purely as exercise in style, oppressively gloomy this techno horror - clambake is ignore impossible to."
1,Wait for - video and - do then n t it ' rent.
4,"More the you about the movie think the more you, will like probably it."
5,Remarkably insightful a look at the angst backstage of stand the - up comic.
3,Spirited Away watching like watching is Eastern explode an. imagination
3,"Despite annoyances these, the and capable Tambor Clayburgh really do a great job anchoring of the the characters emotional realities in of age middle."
2,Pretentious. woefully
4,", formuliac but fun."
4,( s Gayton script ' telegraphs every) on discovery layers and the gloss convenience of.
2,"( Soderbergh) to tends place of the most psychological and material philosophical in rather italics trust than an ' audience s intelligence, and he creates an overall sense brusqueness of."
5,"To preaches different two completely choirs at the time same which is, amazing a pretty accomplishment."
3,"The seemed farcical elements pat and too familiar hold to interest my, yet its diverting grim is message a one good."
3,Of veterans the dating wars smirk will uneasily at film the s ' nightmare versions everyday sex of - in the - city - misadventures.
3,Off barely gets ground the.
4,"Despite film the ' s bizarre developments, keeps Hoffman us riveted with every nuance painful flashes, unexpected dark comedy of and the character ' gripping s humanity."
2,", feels shrill soapy and simple."
5,Makes what this is film special Serry ' ability s to take what is essentially a contained family conflict and put it a into larger much historical context.
3,Photographed with richness eloquently melancholy yet performed and decidedly uncinematic also.
4,"Subversive, meditative, poetic clinical and The, Teacher Piano is a genius daring work. of"
5,"Brosnan ' like s performance Evelyn comes, from heart the."
5,"His in a debut as director has, sure Washington a. hand"
2,", officially as is it twice but bestial half as funny."
4,"All captures the, longing anguish ache and, the confusing sexual messages and wish to be the a part that of elusive adult. world"
3,"The Emperor Club ' s one is of those possesses films all the that good intentions the in, but world. .."
5,Cristo monte smartly emphasizes the wrought well - story and needless omits scenes and chase as swordfights revenge the unfolds.
3,"A movie that ' just s plain awful still manages but on to entertain a guilty pleasure -, so - bad it - ' s funny - level."
2,N I ' seen have t self such - amused since Freddy trash Got Fingered.
1,. b) sure is! That pathetic
4,That works.
5,"Unfolds such with a you of wallop - are - there immediacy that when bullets the to start fly, first your instinct to is duck."
2,An mix uneasy run of - - of - the humor mill raunchy and seemingly sincere personal reflection.
5,A moving and breathtaking not infrequently. film
2,I the movie found as divided as against itself family the portrays dysfunctional it.
2,Verdict: the and Two laugh bodies a between them hardly.
1,"Only is the that, problem the by end, no one in audience the or the to film seems care really."
2,"Forces it you to watch people doing things unpleasant each to and themselves other and, it maintains a distance cool from its that material is deliberately unsettling."
4,Sensitive astute and a first feature Sophie by Anne -. Birot
4,Playfully profound. . crazier. and than Michael Jackson on the top of floor skyscraper a nursery surrounded windows by open.
1,"' s it violent super - super, - super and serious stupid -."
4,manages nail waydowntown to the spirit - crushing of ennui urban denuded living without it giving in to.
3,"The smash em ' up -, ' crash - up em, shoot ' em up - ending comes out of nowhere mayhem substituting suspense for."
2,"As just the lousy imitations Tarantino have comes subsided, here first lousy the Guy imitation Ritchie."
2,' it s shame a the 101 marvelous minutes first to have be combined misconceived with the final 5.
5,Exceptionally acted well Gere by Diane Lane Richard and.
5,"And an spiritually emotionally compelling seen journey through the eyes right, the with right actors and with the kind of visual flair shows great that cinema what can really do."
2,About bears resemblance as much to the experiences Spider of most battered women as - Man does to experiences the of teenagers most.
3,"An like of episode MTV ' s Undressed, with 20 times the but creativity without any more substance. .. indulgently entertaining but could have should have and been. deeper"
5,"All all, in Brown is Sugar satisfying a made well - comedy romantic that ' s and charming both well acted."
1,"( merely and literally tosses around) toys and sex offers half - hearted paeans to empowerment that are repeatedly undercut by the brutality the jokes of, most at ' s women. expense"
4,"American comedy musical as we it know would n ' t exist the without of Yiddish precedent theater, whose jolly, fun - - for fun ' s - spirit sake communal to goes the of essence Broadway."
4,"In the between icy stunts, the actors spout hilarious dialogue about your following dream and ` just mountain letting the tell what to you do. '"
2,"Flatulence full and of references jokes mild, sexual! Kung Pow"
1,Can be audiences expected to their suspend disbelief so only far - - and does not include that the 5 ' o clock shadow the on tall wooden kid as he skips to off school.
5,Shocking but often exploration ultimately motherhood worthwhile mothers of desperate and.
5,"Perfectly pitched comedy between and tragedy hope, and, despair Schmidt About instead far comes closer than many movies to the expressing way many live of us - - someplace between consuming self - absorption insistently and demanding. otherness"
5,"First the film Tunisian I have ever seen it, and ' s also probably the most good - yet hearted sensual entertainment I ' likely m to see all year."
4,"Exactly its what title implies lusty: boisterous, . and utterly charming"
1,"The result, however well intentioned -, is ironically the just sort of disposable, - kitchen sink homage that illustrates the why whole is often so less sum than of the its parts today ' in s Hollywood."
5,"De creates Oliveira an emotionally rich, and poetically plump, visually fulsome but never showy film, bittersweet whose are themes and reinforced brilliantly by personified Michel Piccoli."
2,", overwrought melodramatic bodice -. ripper"
3,"Collateral Damage formula offers and payback the Big Payoff, but tend explosions the to their simply hit marks pyro, - correctly."
3,The fulfills minimum of Disney. requirement animation
1,It all drags on so interminably it like ' s a watching miserable in relationship unfold time real.
3,"De ayala is required to supply too much of the energy a in film that is, far overall, too for staid its subject matter."
3,You could love Conduct Safe (Passer Laissez) being subtitled for a movie French that is 170 long. minutes
2,"Has as woo right to much make a huge action as sequence any director, how but long will filmmakers the copy ` ` Private Saving Ryan ' ' battle scenes before Steven realizing Spielberg got it right first the time?"
2,Should have been worth cheering as a breakthrough is of but devoid and wit humor.
3,"Amy about ' s cuteness Amy, ' s career success (' she s best a selling - of writer self - help books who n ca ' t help herself ), and Amy ' neuroses s when comes it men to."
4,It but is entertaining on inferior. an level
1,It would n ' t my preferred be way 100 of spending minutes or $ 7. 00.
5,"More concerned with overall feelings, broader ideas, and open - ended than questions concrete story definitive answers and Soderbergh, ' s Solaris a is gorgeous and deceptively cinematic minimalist tone poem."
5,Can filmmakers who change deftly are moods even treasures and marvels.
5,"Director the, Shainberg Steven, succeeded has focusing by intently on characters his making, them quirky rather individuals figures than of fun."
5,"This a is refreshes movie that the mind and spirit along with the so body, original its is content, , look style and."
2,", still I it thought more could have. been"
5,"Contemporary a bittersweet comedy about benevolent deception, which while, it may not rival filmmaker the ' period s is pieces, very still much worth seeing."
5,' ferrara film best in s. years
2,"Movie does the n t ' think its much of, characters protagonist its or, us. of"
3,Sunshine surveys State landscape the and the assesses with clear issues a for sociology passion.
5,Many not that have movies of impact kind me on days these.
4,Young so could out romantics on date a.
2,Two badly interlocked stories all drowned too by clever. complexity
4,"Tambor and make Clayburgh an - appealing couple - he ' understated s sardonic, and she s ' manic appealingly and energetic."
5,"Impresses a as skillfully assembled, polished highly professional and adaptation. .. as just about chilling and unsettling as ` ' Manhunter was."
2,"Though it ' s not very well shot or or composed edited, score the is insistent and too the dialogue overwrought is frequently and literal crudely, the film shatters you in. waves"
1,"We if ' slap re protagonist to Genevieve LePlouff she because s French ', do we have that option same slap to her creators because they ' re and clueless inept?"
2,The chocolate without. factory Charlie
4,' munch screenplay s is of tenderly observant his. characters
2,", and second ' what all with s the shooting?"
2,"Three at nearly hours, the Conduct whole Safe of than is less sum the of its. parts"
2,.. another. Sandler example how losing of is his touch.
2,"Emerge dazed you, as to whether confused ' ve you or pornography seen documentary."
4,"Feathers four the has rewards from, the exoticism of its of seas to sand fierce the of its grandeur battle sweeping scenes."
3,", charming overly if complicated. .."
2,Advantage of the a postapocalyptic is that setting it be made can the cheap on.
4,", period downbeat - biopic perfect home hammers heavy a moralistic - message handed."
5,"Mr. Deeds is as, goes comedy silly, very - - and the in way best."
2,"While certainly more naturalistic than its counterpart Australian Amari, ' falls s film in building short drama the of Lilia ' journey s."
3,Entire the is movie moments with filled deja vu.
1,Our is culture headed the down with toilet the ferocity of frozen a burrito after an all - tequila night bender - and know - this I because I ' seen ve ` jackass: the movie. '
5,But ' what nice s is ' that a there s intelligence casual that permeates script the.
2,.. . its pretension prevents solemn us from sharing awe the in holds which it. itself
3,"Davis the performer is plenty enough fetching but, she needs to shake up the mix work, and in that something n does ' t like a half feel - baked stand - routine up."
4,What (Frei) gives us. .. is a man uses who the damage war of - far - often more than warfare the itself - - to create kind the of art that fill shots shows. gallery
1,"The issues are presented such lousy a in way, the complete with some year of ' s (unintentionally) funniest moments, that it ' impossible s to care."
4,"Film gets the close the to chimps the same way did Goodall, with a serious minded, patience respect and. affection"
4,"Directed Kevin by Bray, whose crisp, framing edgy work camera, and wholesale ineptitude acting with, tone pace and very obviously him mark as helmer a making video his feature. debut"
1,", muddled simplistic and a more little than pretentious."
3,"Is harvard semi Man - throwback a a, reminiscence nostalgia without or sentimentality."
5,"Mostly but it ' s that a work, humor with warmth, and intelligence, , captures life interestingly lived a."
2,"Plotted complex, and sinuously somehow, , - puttingly off. cold"
4,"While Broomfield ' s film n does ' capture t the effect of these tragic hip deaths on - hop culture it, succeeds as a look at powerful a failure of our justice. system"
1,"Ugly pointless an, stupid, . movie"
4,Has said imamura Warm that Water a Under Red Bridge a poem is enduring to the strengths of women.
2,Could t n someone take ' Rob have and Schneider him bodies switch with a funny person?
5,Cool gadgets and keep creatures fresh. this
4,The this that is movies stuff Disney made are. of
3,` ` Without Me ' You is ' a examination probing a of female friendship a set dynamic against decades few.
4,. quietly engaging
3,Biggest problem with the this is movie it that ' not nearly s enough long.
3,Enough innocuous make to Jean even - good Claude Van Damme. look
4,"Enters the movie realm a where non - few porn venture films and, across comes darkly as funny, energetic, surprisingly and gentle."
4,The film visceral presents and dangerously honest revelations men about machines the and behind curtains the planet of our.
5,' it s the one of honest most films made ever Hollywood about.
4,"Material if the is and admittedly slight manipulative, Jacquot Tosca ' s preserves intoxicating through ardor his the use of camera."
2,Saturation the of bombing Reggio ' s images Glass and ' evocative. music. ultimately. leaves viewers with task the meaning of divining.
4,() An. absorbing documentary
1,Emotional of the female angst overload drags down the irreparably film.
4,I firmly that believe a good video game movie going is show. to up soon
3,"Meyjes focuses too much on he Max should when filling be screen the with tortured this, artist and dull monster - - in - the making."
2,"Predictably in too fact,."
1,' s it still terrible!
5,"Does serry a fine of job the climate capturing of the times, and unwittingly perhaps, it relating to what happening is in America in 2002."
2,"As earnest as community a - college advertisement, Chai enough American is make to you put away guitar the, sell the amp, and apply to medical school."
5,"For of most footage its, the new thriller proves director M that. Shyamalan Night can weave eerie an spell and Mel that Gibson can gasp, shudder and even without tremble losing his machismo."
3,"Actresses the have may worked up back story a women for the they portray so convincingly, but viewers do n ' t get enough of background that for the to characters be as involving individuals rather types than."
4,Baio scott is turning in delightful some work on projects. indie
3,Women Have real n does Curves ' easy offer t answers any.
4,Certainly big the finish was n ' something t Galinsky and Hawley could have planned for. . but. part of being is a good being documentarian there the when rope snaps.
3,Like just Igby.
3,' cube chemistry s charisma and compensate for corniness and cliche.
4,"It is about, irrational unexplainable life and seems it so because real it not attempt does to filter the out complexity."
3,Reveals ironic an broomfield manifestation institutionalized of slavery ties that a black - record owned with label a white - police empowered. force
1,"Is it supremely unfunny and watch unentertaining to middle - and age older men to drink excess, piss on, trees b. s. another one and put a on show drag. in"
2,Unlikable just not.
3,"` The ` Kid in Stays the Picture ' is ' great a story, terrifically told the by who man wrote it this but Cliff Notes is edition a cheat."
4,"If ' you for re looking smart a, nuanced look at de Sade what might have and at happened, Picpus Sade is your. film"
4,Psychological this masterfully thriller calibrated thrives its on performances taut and creepy even atmosphere the if falls screenplay somewhat. short
5,"It better represents - - than movie - average that making n does ' demand a t dumb, distracted audience."
5,` ` Movie Home ' ' treasure is sweet a something and well worth your time.
2,", plodding peevish and. gimmicky"
3,"The result is more depressing than liberating, ' but it s never boring."
4,"- k 19 will not down go in the of annals cinema as one of the submarine great stories, but it is engaging an exciting and of narrative Man confronting the Demons his of own and paranoia fear."
5,"The story, gets it rolling once, is nothing short a of one great."
5,"Insightful sensitive and, rendered beautifully film."
4,"Of simply handling instead conventional in a conventional material, way takes Secretary the most unexpected material and it handles the in most unexpected way."
5,"The genre because established is well, what the makes fresh is movie writing smart, characters skewed, and the title by performance Kieran Culkin."
2,I can admit XXX as is as deep Petri a and dish well as - a characterized as telephone book but still say was it guilty a pleasure?
2,"Sensitive although to fault a, ' it s often overwritten, with of a surfeit revelations weighty, dialogue flowery, and for nostalgia the past and roads not taken."
2,"All in all, there ' one only s thing to root for expulsion: for everyone."
2,The action just clichés pile. up
1,Threat the implied the in Pokémon title 4ever terrifying is - - like in locusts a these will horde things keep coming.
3,Comedy troupe ' Broken Lizard first is s movie too very funny concerned but with giving us plot a.
4,"Eye an - blend boggling of devices psychedelic, effects special backgrounds and, ` Spy 2 Kids ' is a visual treat all for. audiences"
1,"Only is not entry number worst twenty the of the Brosnan, bunch it s ' of the one worst of the entire franchise."
3,", and fast frantic, fun soon but also forgotten"
3,Flick chick a for guys.
3,"the say Venezuelans things ` like ` si, ' pretty much and ' ` ` por favor, home ' go ' when to talking Americans."
2,Card report Does n: ' t up live the to tagline exalted - there s ' definite room improvement for.
2,"One while this off gets a with natured good warning future, Lizard endeavors need will to adhere more closely the laws to laughter of"
2,Mechanical action -.
5,".. if. even ' you never heard ve Chaplin of, you ' ll still be glued screen to the."
4,Chilling without a oppressive gore. movie
4,"It before a turn takes and sudden devolves into a bizarre of sort romantic comedy, Steven Shainberg ' adaptation s of Mary Gaitskill ' s harrowing short story. .. is a brilliantly played unsettling, deeply. experience"
3,The and limited small sets confined and spaces dark also are homages to low classic a budget - film noir movie.
4,"` it ' s to better go in well knowing full ' what s to going happen, but willing let to the earnestness of execution its and skill of cast its take you down familiar a with road a few twists."
3,", explosions and jokes, abound innuendoes sexual."
4,"This by and large Mr is. Kilmer ' movie s, and it s ' strongest his since The Doors performance."
